5.708124999999999,3.750972972972973
5.7016,3.747945945945945
5.6462,3.803189189189188
5.680375000000001,3.741891891891891
5.6462,3.858527027027026
5.722741666666667,3.735499999999999
5.656300000000001,3.7695135135135125
5.6752,3.738864864864864
5.673125,3.738864864864864
5.693491666666666,3.7633648648648643
5.6468750000000005,3.803189189189188
5.6535,3.714499999999999
5.633924999999999,3.763351351351352
5.553541666666667,3.9361486486486483
5.6418,3.7664324324324325
5.6535,3.6779594594594593
5.654933333333333,3.8063243243243248
